time,text
0:12:15.5,Captain Andy IX has been slain by
0:12:15.5,Red has been granted an upgrade.
0:12:15.75,lalyO Nas leveled up:
0:12:15.75,Captain Andy IX has been slain by Taiyo
0:12:15.75,Red has been granted an upgrade.
0:12:16.0,Nas leveled up:
0:12:16.0,Captain Andy IX has been slain by Taiyo
0:12:16.0,Red has been granted an upgrade.
0:12:18.0,Nas leveled up:
0:12:18.0,Captain Andy IX has been slain by Taiyo
0:12:18.0,Red has been granted an upgrade.
0:12:20.0,Nas leveled up:
0:12:20.0,Captain Andy IX has been slain by Taiyo
0:12:20.0,Red has been granted an upgrade.
0:12:20.25,Nas leveled up:
0:12:20.25,Captain Andy IX has been slain by Taiyo
0:12:20.25,Red has been granted an upgrade.
0:12:20.5,Nas leveled up:
0:12:20.5,Captain Andy IX has been slain by Taiyo
0:12:20.5,Red has been granted an upgrade.
0:12:20.75,Nas leveled up:
0:12:20.75,Captain Andy IX has been slain by Taiyo
0:12:20.75,Red has been granted an upgrade.
0:12:21.0,Nas leveled up:
0:12:21.0,Captain Andy IX has been slain by Taiyo
0:12:21.0,Red has been granted an upgrade.
0:12:21.25,Nas leveled up:
0:12:21.25,Captain Andy IX has been slain by Taiyo
0:12:21.25,Red has been granted an upgrade.
0:12:21.5,lalyO Nas leveled up:
0:12:21.5,Captain Andy IX has been slain by Taiyo
0:12:21.5,Red has been granted an upgrade.
0:12:21.75,lalyo Nas leveled up:
0:12:21.75,Captain Andy |X has been slain by Taiyo
0:12:21.75,Red has been granted an upgrade.
0:12:22.0,Captain Andy IX has been slain by Taiyo
0:12:22.0,Red has been granted an upgrade.
0:12:31.25,oN   lits have | spawned. Destroy them to receive a reward.
0:12:31.5,lits have spawned. Destroy them to receive a reward.
0:13:35.25,Ry has been slain by unnamed marble
0:13:50.0,Obstagoon V has leveled up!
0:14:41.5,Captain Madness has been slain by unnamed marble
0:15:30.5,\A/tfavr hac haan clain hy marhla
0:15:30.75,Wtfovr has been slain by unnamed marble
0:15:31.25,EA Wtfovr EA has been slain by unnamed marble
0:15:31.5,Wtfovr has been slain by unnamed marble
0:15:35.0,Wifovr has been slain by unnamed marble
0:15:35.5,Wtfovr has been slain by unnamed marble
0:15:36.0,Wifovr has been slain by unnamed marble
0:15:36.25,Witfovr has been slain by unnamed marble
0:15:36.5,Wifovr has been slain by unnamed marble
0:15:37.0,Wtfovr has been slain by unnamed marble
0:15:55.0,|
0:15:55.25,Berangere has leveled up!
0:16:1.5,Berangere Cantain has Adda leveled hac up! haan clain hy marhila
0:16:1.75,Berangere has leveled up!
0:16:1.75,Captain Adda has been slain by unnamed marble
0:16:2.0,Berangere has leveled up!
0:16:2.0,Captain Adda has been slain by unnamed marble
0:17:3.5,q Cantain GaRt has
0:17:3.5,al
0:17:3.75,Obstagoon V has leveled up!
0:17:3.75,Captain GgBt VI has been slain by King Obstagoon V
0:17:4.0,Obstagoon V has leveled up!
0:17:4.0,Captain GgBt VI has been slain by King Obstagoon V
0:17:6.25,Obstagoon V nas leveled up!
0:17:6.25,Captain GgBt VI has been slain by King Obstagoon V
0:17:6.25,All players receive an upgrade.
0:17:6.5,Obstagoon V has leveled up!
0:17:6.5,Captain GgBt VI has been slain by King Obstagoon V
0:17:6.5,All players receive an upgrade.
0:17:6.75,Obstagoon V Nas leveled up?
0:17:6.75,Captain GgBt VI has been slain by King Obstagoon V
0:17:6.75,All players receive an upgrade.
0:17:7.0,Opstagoon V Nas leveled up:
0:17:7.0,Captain GgBt VI has been slain by King Obstagoon V
0:17:7.0,All players receive an upgrade.
0:17:7.25,Opstagoon V Nas leveled up:
0:17:7.25,Captain GgBt VI has been slain by King Obstagoon V
0:17:7.25,All players receive an upgrade.
0:17:7.5,Obstagoon V Nas leveled up!
0:17:7.5,Captain GgBt VI has been slain by King Obstagoon V
0:17:7.5,All players receive an upgrade.
0:17:7.75,Opstagoon V Nas leveled up:
0:17:7.75,Captain GgBt VI has been slain by King Obstagoon V
0:17:7.75,All players receive an upgrade.
0:17:8.0,V nas leveled up:
0:17:8.0,Captain GgBt VI has been slain by King Obstagoon V
0:17:8.0,All players receive an upgrade.
0:17:8.25,Obstagoon V Nas leveled up:
0:17:8.25,Captain GgBt VI has been slain by King Obstagoon V
0:17:8.25,All players receive an upgrade.
0:17:8.5,Obstagoon V nas leveled up:
0:17:8.5,Captain GgBt VI has been slain by King Obstagoon V
0:17:8.5,All players receive an upgrade.
0:17:8.75,V nas leveled up:
0:17:8.75,Captain GgBt VI has been slain by King Obstagoon V
0:17:8.75,All players receive an upgrade.
0:17:9.0,Opstagoon V Nas leveled up:
0:17:9.0,Captain GgBt VI has been slain by King Obstagoon V
0:17:9.0,All players receive an upgrade.
0:17:9.25,Obstagoon V Nas leveled up:
0:17:9.25,Captain GgBt VI has been slain by King Obstagoon V
0:17:9.25,All players receive an upgrade.
0:17:9.5,Opstagoon V nas leveled up:
0:17:9.5,Captain GgBt VI has been slain by King Obstagoon V
0:17:9.5,All players receive an upgrade.
0:17:9.75,Opbstagoon V nas leveled up:
0:17:9.75,Captain GgBt VI has been slain by King Obstagoon V
0:17:9.75,All players receive an upgrade.
0:17:10.0,Opbstagoon V nas leveled up:
0:17:10.0,Captain GgBt VI has been slain by King Obstagoon V
0:17:10.0,All players receive an upgrade.
0:17:10.25,Captain Red GgBt cannot VI select has that been ttnqrade slain by King V
0:17:10.25,All players receive an upgrade.
0:17:10.5,Captain GgBt VI has been slain by King Obstagoon V
0:17:10.5,All players receive an upgrade.
0:17:10.5,Red cannot select that upgrade
0:17:10.75,Captain GgBt VI has been slain by King Obstagoon V
0:17:10.75,All players receive an upgrade.
0:17:10.75,Red cannot select that upgrade
0:17:11.0,Captain Ggbt VI nas been slain by King Obstagoon V
0:17:11.0,All players receive an upgrade.
0:17:11.0,Red cannot select that upgrade
0:17:11.25,Ggbt VI nas been slain by King Obstagoon V
0:17:11.25,All players receive an upgrade.
0:17:11.25,Red cannot select that upgrade
0:17:11.5,All players receive an upgrade.
0:17:11.5,Red cannot select that upgrade
0:17:11.5,Oranae's citv will snawn an additional Rerserker
0:17:11.75,All players receive an upgrade.
0:17:11.75,Red cannot select that upgrade
0:17:11.75,Orange's city will spawn an additional Berserker
0:17:12.0,Red Taalic cannot city select will ewe that cnaywin eee upgrade an ee additinnal ee Rercarker
0:17:12.0,Orange's city will spawn an additional Berserker
0:17:12.25,Red cannot select that upgrade
0:17:12.25,Orange's city will spawn an additional Berserker
0:17:12.25,Teal's city will spawn an additional Berserker
0:17:12.5,REA Wal
0:17:12.5,Orange's city will spawn an additional Berserker
0:17:12.5,Teal's city will spawn an additional Berserker
0:17:12.75,Oranges city rannnat will coalart spawn that an aaaitional berserker
0:17:12.75,Teal's city will spawn an additional Berserker
0:17:12.75,Green cannot select that upgrade
0:17:13.0,Teal's city will spawn an additional Berserker
0:17:13.0,Green cannot select that upgrade
0:17:13.0,Blue cannot select that upgrade
0:17:13.25,Teal's city will spawn an additional Berserker
0:17:13.25,Green cannot select that upgrade
0:17:13.25,Blue cannot select that upgrade
0:17:13.5,CY WIT all
0:17:13.5,Green cannot select that upgrade
0:17:13.5,Blue cannot select that upgrade
0:17:13.75,Green Blue cannot cannot select select that that upgrade upgrade
0:17:13.75,Blue cannot select that upgrade
0:17:14.0,Green cannot select that upgrade
0:17:14.0,Blue cannot select that upgrade
0:17:14.25,Blue Pe cannot er select that upgrade Aue
0:17:14.25,Blue cannot select that upgrade
0:17:14.75,Sa Blue Blue eee cannot cannot eee select select ee that that ee upgrade upgrade eee
0:17:14.75,Red'c city will enawn an additional
0:17:15.0,Blue cannot select that upgrade
0:17:15.0,Red's city will spawn an additional Knight
0:17:15.25,Blue cannot select that upgrade
0:17:15.25,Red's city will spawn an additional Knight
0:17:15.5,Blue cannot select that upgrade
0:17:15.5,Red's city will spawn an additional Knight
0:17:15.75,bIue Cannot select Mat upgrade
0:17:15.75,Blue cannot select that upgrade
0:17:15.75,Red's city will spawn an additional Knight
0:17:16.0,Sas Purple's PLY   SSS kin   eee IS See doing eee On CATT a crusade!
0:17:16.0,Red's Cyan's city city will wile spawn 4 an HS additional Knight
0:17:16.25,FNCU _ SO Purple's city UILY king will is spawn going an CALL on additional a Spearman. crusade! INE TIT
0:17:16.25,Green's city will spawn an additional Knight
0:17:16.5,Cyan's city will spawn an ain additional Spearman.
0:17:16.5,Green's city will spawn an additional Knight
0:17:16.5,Yellow cannot select that it upgrade
0:17:16.75,Green's city Yellow will cannot ee spawn select ee an that additional upgrade Knight
0:17:16.75,Pink's city will spawn an additional Berserker
0:17:17.0,Green's city will spawn an additional Knight
0:17:17.0,Yellow cannot select that upgrade
0:17:17.0,Pink's city will spawn an additional Berserker
0:17:17.25,Green's city will spawn an additional Knight
0:17:17.25,Yellow cannot select that upgrade
0:17:17.25,Pink's city will spawn an additional Berserker
0:17:17.5,Greens city will Spawn an adaitional Knight
0:17:17.5,Yellow cannot select that upgrade
0:17:17.5,Pink's city will spawn an additional Berserker
0:17:17.75,Greens cily will spawn an Knight
0:17:17.75,Yellow cannot select that upgrade
0:17:17.75,Pink's city will spawn an additional Berserker
0:17:18.0,Greens cily Wil Spawn an Knight
0:17:18.0,Yellow cannot select that upgrade
0:17:18.0,Pink's city will spawn an additional Berserker
0:17:18.25,Greens cily Will Spawn an Knight
0:17:18.25,Yellow cannot select that upgrade
0:17:18.25,Pink's city will spawn an additional Berserker
0:17:18.5,Greens cily Wil Spawn an Knight
0:17:18.5,Yellow cannot select that upgrade
0:17:18.5,Pink's city will spawn an additional Berserker
0:17:18.75,Greens cily Will Spawn an Knight
0:17:18.75,Yellow cannot select that upgrade
0:17:18.75,Pink's city will spawn an additional Berserker
0:17:19.0,Greens cily Wil Spawn an Knight
0:17:19.0,Yellow cannot select that upgrade
0:17:19.0,Pink's city will spawn an additional Berserker
0:17:19.25,Greens cily WI Spawn an Knight
0:17:19.25,Yellow cannot select that upgrade
0:17:19.25,Pink's city will spawn an additional Berserker
0:17:19.5,Greens cily WI Spawn an Knight
0:17:19.5,Yellow cannot select that upgrade
0:17:19.5,Pink's city will spawn an additional Berserker
0:17:19.75,Greens cily WI Spawn an Knight
0:17:19.75,Yellow cannot select that upgrade
0:17:19.75,Pink's city will spawn an additional Berserker
0:17:20.0,Greens cily Spawn an adaitional Knight
0:17:20.0,Yellow cannot select that upgrade
0:17:20.0,Pink's city will spawn an additional Berserker
0:17:20.25,Greens cily Spawn an adaitional Knight
0:17:20.25,Yellow cannot select that upgrade
0:17:20.25,Pink's city will spawn an additional Berserker
0:17:20.5,Greens City Will Spawn an adaitional Knight
0:17:20.5,Yellow cannot select that upgrade
0:17:20.5,Pink's city will spawn an additional Berserker
0:17:20.75,Yellow cannot select that te upgrade al
0:17:20.75,Pink's city will spawn an additional Berserker
0:17:21.0,Yellow Yellow cannot cannot select select that that upgrade upgrade
0:17:21.0,Pink's city will spawn an additional Berserker
0:17:21.25,Pink's city will spawn ana an additional Berserker
0:17:21.25,Yellow cannot select that upgrade
0:17:21.25,Yellow cannot select that ungrade
0:17:21.5,Pies Yellow Yellow cannot cannot | select select that that eee upgrade upgrade
0:17:21.5,Blue's city will spawn an additional Knight
0:17:21.75,Yellow cannot select that upgrade
0:17:21.75,Blue's city will spawn an additional Knight
0:17:22.0,Yellow cannot select that upgrade
0:17:22.0,Blue's city will spawn an additional Knight
0:17:22.25,Yellow cannot select that upgrade
0:17:22.25,Blue's city will spawn an additional Knight
0:17:22.5,Yellow cannot select that upgrade
0:17:22.5,Blue's city will spawn an additional Knight
0:17:22.75,Yellow cannot select that upgrade
0:17:22.75,Blue's city will spawn an additional Knight
0:17:23.0,yellow cannot select that upgrade
0:17:23.0,Yellow cannot select that upgrade
0:17:23.0,Blue's city will spawn an additional Knight
0:17:23.25,yellow cannot select that upgrade
0:17:23.25,Yellow cannot select that upgrade
0:17:23.25,Blue's city will spawn an additional Knight
0:17:23.5,a Yellow cannot select that cnawin eee upgrade an Nag additinnal Rarcarlar ed
0:17:23.5,Blue's city will spawn an additional Knight
0:17:23.75,Yellow cannot select that upgrade
0:17:23.75,Blue's city will spawn an additional Knight
0:17:23.75,Yellow's city will spawn an additional Berserker
0:17:24.0,Yellow cannot select that upgrade
0:17:24.0,Blue's city will spawn an additional Knight
0:17:24.0,Yellow's city will spawn an additional Berserker
0:17:24.25,Yellow Cannot select that upgrade
0:17:24.25,Blue's city will spawn an additional Knight
0:17:24.25,Yellow's city will spawn an additional Berserker
0:17:24.5,Yellow cannot select that upgrade
0:17:24.5,Blue's city will spawn an additional Knight
0:17:24.5,Yellow's city will spawn an additional Berserker
0:17:24.75,Yellow Cannot select that upgrade
0:17:24.75,Blue's city will spawn an additional Knight
0:17:24.75,Yellow’s city will spawn an additional Berserker
0:17:25.0,Yellow cannot select that upgrade
0:17:25.0,Blue's city will spawn an additional Knight
0:17:25.0,Yellow's city will spawn an additional Berserker
0:17:25.25,yellow cannot select that upgrade
0:17:25.25,Blue's city will spawn an additional Knight
0:17:25.25,Yellow's city will spawn an additional Berserker
0:17:25.5,yellow cannot select that upgrade
0:17:25.5,Blue's city will spawn an additional Knight
0:17:25.5,Yellow's city will spawn an additional Berserker
0:17:25.75,yellow cannot select that upgrade
0:17:25.75,Blue's city will spawn an additional Knight
0:17:25.75,Yellow's city will spawn an additional Berserker
0:17:26.0,yellow Cannot select that upgrade
0:17:26.0,Blue's city will spawn an additional Knight
0:17:26.0,Yellow's city will spawn an additional Berserker
0:17:26.25,yellow Cannot select that upgrade
0:17:26.25,Blue's city will spawn an additional Knight
0:17:26.25,Yellow's city will an additional Berserker
0:17:26.5,yellow Cannot select that upgrade
0:17:26.5,Blue's city will spawn an additional Knight
0:17:26.5,Yellow's city will spawn an additional Berserker
0:17:26.75,yellow Cannot select that upgrade
0:17:26.75,Blue's city will spawn an additional Knight
0:17:26.75,Yellow's city will spawn an additional Berserker
0:17:27.0,Cannot select that upgrade
0:17:27.0,Blue's city will spawn an additional Knight
0:17:27.0,Yellow's city will spawn an additional Berserker
0:17:27.25,Cannot select that upgrade
0:17:27.25,Blue's city will spawn an additional Knight
0:17:27.25,Yellow's city will an additional Berserker
0:17:27.5,Cannot select that upgrade
0:17:27.5,Blue's city will spawn an additional Knight
0:17:27.5,Yellow's city will soawn an additional Berserker
0:17:27.75,Yellow Cannot select upgrade
0:17:27.75,Blue's city will spawn an additional Knight
0:17:27.75,Yellow's city will an additional Berserker
0:17:28.0,yellow Cannot select that upgrade
0:17:28.0,Blue's city will spawn an additional Knight
0:17:28.0,Yellow's city will soawn an additional Berserker
0:17:28.25,Cannot select that upgrade
0:17:28.25,Blue's city will spawn an additional Knight
0:17:28.25,Yellow's city will soawn an additional Berserker
0:17:28.5,Yellow Cannot select that upgrade
0:17:28.5,Blue's city will spawn an additional Knight
0:17:28.5,Yellow's city will spawn an additional Berserker
0:17:28.75,cannot select that upgrade
0:17:28.75,Blue's city will spawn an additional Knight
0:17:28.75,Yellow's city will spawn an additional Berserker
0:17:29.0,Cannot select that upgrade
0:17:29.0,Blue's city will spawn an additional Knight
0:17:29.0,Yellow's city will spawn an additional Berserker
0:17:29.25,Cannot select that upgrade
0:17:29.25,Blue's city will spawn an additional Knight
0:17:29.25,Yellow's city will spawn an additional Berserker
0:17:29.5,Cannot select that upgrade
0:17:29.5,Blue's city will spawn an additional Knight
0:17:29.5,Yellow's city will spawn an additional Berserker
0:17:29.75,Cannot select that upgrade
0:17:29.75,Blue's city will spawn an additional Knight
0:17:29.75,Yellow's city will spawn an additional Berserker
0:17:30.0,Yellow cannot select that upgrade
0:17:30.0,Blue's city will spawn an additional Knight
0:17:30.0,Yellow's city will spawn an additional Berserker
0:17:30.25,Yellow Cannot Select nat upgrade
0:17:30.25,Blue's city will spawn an additional Knight
0:17:30.25,Yellow's city will spawn an additional Berserker
0:17:30.5,yellow Cannot select tat upgrade
0:17:30.5,Blue's city will spawn an additional Knight
0:17:30.5,Yellow's city will spawn an additional Berserker
0:17:30.75,Yellow Cannot select Mat upgrade
0:17:30.75,Blue's city will spawn an additional Knight
0:17:30.75,Yellow's city will spawn an additional Berserker
0:17:31.25,Yellow’s city hac will lavelad spawn iin! an additional Berserker
0:17:31.5,Yellow's city will spawn an additional Berserker
0:17:31.5,Greshul has leveled up!
0:17:31.75,Yellow’s city will spawn an additional Berserker
0:17:31.75,Greshul has leveled up!
0:17:32.0,Yellow's city will spawn an additional Berserker
0:17:32.0,Greshul has leveled up!
0:17:34.5,Beranaere has been slain by unnamed marble
0:17:34.75,Greshul has leveled up!
0:17:34.75,Berangere has been slain by unnamed marble
0:17:35.0,Greshul has leveled up!
0:17:35.0,Berangere has been slain by unnamed marble
0:17:35.25,Greshul has leveled up!
0:17:35.25,Berangere has been slain by unnamed marble
0:17:35.5,Greshul has leveled up!
0:17:35.5,Berangere has been slain by unnamed marble
0:17:35.75,Greshul has leveled up!
0:17:35.75,Berangere has been slain by unnamed marble
0:17:36.0,Greshul Quackhead has has leveled leveled up! up!
0:17:36.0,Berangere has been slain by unnamed marble
